"ID";"CodeID";"Level";"Snippet"
"811";"19_FI";"Node1_13";"A right of reply is an intervention that should be published as soon as possible without any irrelevant additions."
"812";"19_FI";"Node1_13";"Conventional cultural critique, political, economic or societal evaluation or similar expression of opinion do not, however, warrant a right to reply."
"813";"19_FI";"Node1_13";"If the reply is not fit for publication as such, changes should be discussed with the writer. Even if an agreement cannot be reached, it is advisable to publish the essential contents in an objective manner."
"814";"19_FI";"Node1_17";"Discretion must always be exercised when reporting on occurrences of illnesses or deaths or on victims of accidents or crimes."
"815";"19_FI";"Node1_07_06";"The right to privacy also applies when publishing public documents or other public sources. The public availability of information does not necessarily imply that it can be freely published. Particular discretion should be used when an issue concerns minors."
"816";"19_FI";"Node1_17_06";"The name, photograph or other identifying facts of a person convicted of a crime may be published, unless it is viewed as clearly excessive in terms of the position or action of that individual. The journalist must be particularly careful not to disclose the identity of a minor or person found to be criminally unaccountable."
"817";"19_FI";"Node1_17_06";"Information about the convicted, charged or suspected individual should not be published if it may reveal the identity of the victim of a highly sensitive crime."
"818";"19_FI";"Node1_17_11";"If the request for investigation, indictments or conviction has been a published news item, the matter should be followed to the end as is possible. During an ongoing trial, the journalist will not strive to affect the decisions of the court or present a premature position on the guilt of the subject in question."
"819";"19_FI";"Node1_17_12";"Carefulness is required when presenting information that may lead to the identification of the subject in cases where the subject is only considered a suspect or has been charged"
"820";"19_FI";"Node1_17_13";"Discretion must always be exercised when reporting on occurrences of illnesses or deaths or on victims of accidents or crimes."
"821";"19_FI";"Node1_17_13";"Information about the convicted, charged or suspected individual should not be published if it may reveal the identity of the victim of a highly sensitive crime."
"822";"19_FI";"Node1_17_13";"The identity of a victim of a highly sensitive crime must be protected, unless the matter is of considerable public interest."
"823";"19_FI";"Node1_17_01";"The name, photograph or other identifying facts of a person convicted of a crime may be published, unless it is viewed as clearly excessive in terms of the position or action of that individual. The journalist must be particularly careful not to disclose the identity of a minor or person found to be criminally unaccountable."
"824";"19_FI";"Node1_17_13";"Discretion must always be exercised when reporting on occurrences of illnesses or deaths or on victims of accidents or crimes."
"825";"19_FI";"Node2_06";"The editorial office shall monitor their websites and try to prevent the publication of content that violates privacy and human dignity. In addition to discrimination, the violation of human dignity includes for example content that incites violence and stirs up hatred towards an individual or group. "
"826";"19_FI";"Node2_06";"The editorial office shall promptly delete content that comes to its attention that violates privacy and human dignity."
"827";"19_FI";"Node2_06";"The public must be given the opportunity to inform editorial offices of inappropriate content in such a way that the informant receives due confirmation."
"828";"19_FI";"Node2_03";"Online forums directed at children and the young must be monitored particularly carefully."
"829";"19_FI";"Node2_08";"A clear demarcation must be kept on media websites between forums reserved for the public and editorial content."
"830";"19_FI";"Node3_16_06";"The aim of these guidelines is to support the responsible use of freedom of speech in mass communication and encourage discourse on professional ethics."
"831";"19_FI";"Node3_16_07";"Freedom of speech is the foundation of a democratic society. Good journalistic practice is based on the publics right to have access to facts and opinions."
"832";"19_FI";"Node3_16_08";"Freedom of speech is the foundation of a democratic society. Good journalistic practice is based on the publics right to have access to facts and opinions."
"833";"19_FI";"Node3_16_08";"A journalist is primarily responsible to the readers, listeners and viewers, who have the right to know what is happening in society."
"834";"19_FI";"Node4_02";"The journalist must not misuse his/her position. The journalist may not deal with issues that may lead to potential personal gain nor demand or receive benefits that might compromise his/her personal independence or professional ethics."
"835";"19_FI";"Node4_02";"When handling issues that concern the journalists own media, the media concern or its owners, the journalist should make the context of the news item clear to readers, listeners and viewers."
"836";"19_FI";"Node4_04_05";"There must be a clear demarcation kept between advertising and editorial content. Hidden advertising must be avoided."
"837";"19_FI";"Node4_04_07";"There must be a clear demarcation kept between advertising and editorial content. Hidden advertising must be avoided."
"838";"19_FI";"Node4_07_04";"The journalist must not misuse his/her position. The journalist may not deal with issues that may lead to potential personal gain nor demand or receive benefits that might compromise his/her personal independence or professional ethics."
"839";"19_FI";"Node4_10";"Decisions concerning the content of media must be made in accordance with journalistic principles. The power to make such decisions must not under any circumstances be surrendered to any party outside the editorial office"
"840";"19_FI";"Node4_10";"The journalist has the right and obligation to resist pressure or persuasion that attempts to steer, prevent or limit communications."
"841";"19_FI";"Node5_03";"Highly delicate matters concerning people's personal lives may only be published with the consent of the person in question, or if such matters are of considerable public interest. Protection of privacy must also be considered when using photographic materials."
"842";"19_FI";"Node5_03_01";"The public must be able to distinguish facts from opinions and fictitious material. Similarly, photographic and sound material must not be used in a misleading manner."
"843";"19_FI";"Node5_03_02";"The public must be able to distinguish facts from opinions and fictitious material. Similarly, photographic and sound material must not be used in a misleading manner."
"844";"19_FI";"Node5_05";"Essentially incorrect information must be corrected without delay and so as to reach, to the highest extent possible, the attention of those who have had access to the incorrect information. The correction must be publicised on the editorial website of the media in question, as well as in the publication or broadcast in which the incorrect information was originally given."
"845";"19_FI";"Node5_05";"The degree of attention brought to the correction must correspond to the seriousness of the error. If there are multiple factual errors in an article, or if the incorrect information might result in significant damage, the editors must publish a new article in which the incorrect information is identified and corrected."
"846";"19_FI";"Node5_05";"It is advisable that the media in question make clear to the public those practices and principles by which they correct their own errors."
"847";"19_FI";"Node5_05_02";"In terms of the correction of essential information in the Internet, it is not enough that the incorrect information or article is removed, the public must also be told about the error, as well as how and when the correction was made."
"848";"19_FI";"Node5_07";"Headlines, leads, cover and picture captions, sales-promotion posters and other presentation material must be justified by the substance of the story."
"849";"19_FI";"Node5_09_04";"The public must be able to distinguish facts from opinions and fictitious material. Similarly, photographic and sound material must not be used in a misleading manner."
"850";"19_FI";"Node5_14";"It is crucial to observe good professional practice when using the work of others. Sources must be mentioned when information has been published by other parties."
"851";"19_FI";"Node5_20";"The journalist must aim to provide truthful information."
"852";"19_FI";"Node5_21";"Information obtained must be checked as thoroughly as possible, including when it has been published previously."
"853";"19_FI";"Node5_21_01";"Information sources must be approached critically. This is particularly important in controversial issues, since the source of the information may be intended for personal gain or to damage others."
"854";"19_FI";"Node5_21_07";"A news item may be published on the basis of limited information. Reports on subjects and events should be supplemented once new information becomes available. News events should be pursued to the end."
"855";"19_FI";"Node6_10_02";"The journalist is entitled to refuse assignments that conflict with the law, his/her personal convictions or good journalistic practice."
"856";"34_LV";"Node1_02";"A journalist has no right to reveal a source without its permission, except if it is demanded by a court."
"857";"34_LV";"Node1_04";"In his writings, a journalist must always respect a persons private life, nationality, race and religion."
"858";"34_LV";"Node1_13";"Space should be made available as soon as possible for responses from persons or institutions which have been made the objects of attacks."
"859";"34_LV";"Node1_17";"In particular, consideration should be shown for people who cannot be expected to know the consequences of the information and statements they give."
"860";"34_LV";"Node1_17";"A journalist should care never to take advantage of the emotions and feelings of other people, of their ignorance or their failing power of judgement."
"861";"34_LV";"Node1_17_11";"A journalist must pay a special attention when reporting from the law courts. The question of guilt should only be settled when a duly enforceable verdict has been issued."
"862";"34_LV";"Node1_17_03";"In particular, consideration should be shown for people who cannot be expected to know the consequences of the information and statements they give."
"863";"34_LV";"Node3_01_04";"A journalist carries a personal responsibility for the information presented and its interpretation."
"864";"34_LV";"Node3_01_08";"As is stated in the Press Law, the editor is responsible for the information presented on radio, on television or in the press. He she should guarantee the flow or free and proper information, as well as the free exchange of opinions."
"865";"34_LV";"Node3_10";"The journalist of Latvia, while respecting the national values of other nations, should hold in high esteem the history, culture, national symbols, independence and freedom of Latvia."
"866";"34_LV";"Node3_16_05";"The mass media must defend the freedom of speech and freedom of press. They should not submit to any influence, that can limit the free flow of information and the usage of sources or limit the debate on any issue having significance for society."
"867";"34_LV";"Node3_16_06";"The mass media must defend the freedom of speech and freedom of press. They should not submit to any influence, that can limit the free flow of information and the usage of sources or limit the debate on any issue having significance for society."
"868";"34_LV";"Node3_17_01";"A journalist must respect democratic institutions and moral standards."
"869";"34_LV";"Node3_17_05";"The duty of mass media is to protect human rights."
"870";"34_LV";"Node3_17_07";"A journalist should stand up for human values - peace, democracy, human rights, peoples rights to self-determination."
"871";"34_LV";"Node3_20_09";"A journalist must respect democratic institutions and moral standards."
"872";"34_LV";"Node4";"There should be clear limits between the advertising and the authors material. The latter should not imitate the advertisements, as such publications create doubts about the objectiveness of the newsroom as well as about the independence of the mass media."
"873";"34_LV";"Node4_04_05";"There should be clear limits between the advertising and the authors material. The latter should not imitate the advertisements, as such publications create doubts about the objectiveness of the newsroom as well as about the independence of the mass media."
"874";"34_LV";"Node4_10";"The newsroom should guard their integrity, so that they stay free to act independently of any persons or groups who would like to exercise influence on them."
"875";"34_LV";"Node5_01_07";"The facts should be set forth objectively and clearly, stressing major links and with no misrepresentations."
"876";"34_LV";"Node5_03_02";"Manipulation is inadmissible, as it generates wrong ideas. A photo-montage should be marked as such or in the caption of the picture."
"877";"34_LV";"Node5_05";"If inaccurate information has been printed, an apology for the mistake should be forthcoming as soon as possible and it should be placed so as to be clearly visible."
"878";"34_LV";"Node5_09_04";"In the publication, factual information must be clearly and unmistakably separated from comments."
"879";"34_LV";"Node5_14_03";"A journalist must respect intellectual property and not allow plagiarism."
"880";"34_LV";"Node5_14_06";"Special attention should be paid to using pictures out of their original context."
"881";"34_LV";"Node5_20_01";"The main task of a journalist is to provide society with true and verified information."
"882";"34_LV";"Node5_21";"The main task of a journalist is to provide society with true and verified information."
"883";"34_LV";"Node5_21";"A journalist should be critical in the choice of sources. The information should be checked and statements quoted should be verified."
"884";"34_LV";"Node6_01";"The author of material is entitled to see it after it has been processed by the journalist and before it is published; it can be published only with the acceptance of the author."
"885";"34_LV";"Node6_04";"Freedom of speech and freedom of the press are basic elements of democracy. A free independent press, radio and television are the most important guarantee of the democratic development of the society."
"886";"34_LV";"Node6_10_02";"A journalist should refuse assignments contrary to his her convictions."
"887";"14_DK";"Node1_03";"In attending to these tasks the media should recognise that the individual citizen is entitled to respect for his/her personal integrity as well as the sanctity of his/her private life and the need for protection against unjustified violation hereof."
"888";"14_DK";"Node1_03";"Information which may violate the sanctity of private life shall be avoided unless an obvious public interest requires public coverage. The individual is entitled to protection of his/her personal reputation."
"889";"14_DK";"Node1_03_11";"Information which may violate the sanctity of private life shall be avoided unless an obvious public interest requires public coverage. The individual is entitled to protection of his/her personal reputation."
"890";"14_DK";"Node1_03_11";"Information which may violate the sanctity of private life shall be avoided unless an obvious public interest requires public coverage. The individual is entitled to protection of his/her personal reputation."
"891";"14_DK";"Node1_05_05";"Clandestine recordings should only be published if the persons involved have given their consent, or if the interests of society clearly supersede the claim for protection of the individual and it is not possible, or only possible with great difficulty, to obtain the necessary journalistic evidence in any other way"
"892";"14_DK";"Node1_13";"Information which may be prejudicial or insulting or detract from the respect in which individuals should be held shall be very closely examined before publication, primarily by submission to the person concerned. Submission should be made so as to give the person concerned a reasonable time to reply."
"893";"14_DK";"Node1_13";"Attacks and replies should, where this is reasonable, be published together and in the same way. This particularly applies to insulting or prejudicial statements."
"894";"14_DK";"Node1_17";"Special regard should be paid to children and other persons who cannot be expected to realise the effects of their statements or other involvement. Parental consent should be obtained before the publication of interviews or the like when indicated by the nature of the subject and the minor's age."
"895";"14_DK";"Node1_17";"At the collection or publication of information, the confidence, feelings, ignorance, lack of experience or lack of self-control shoud not be abused."
"896";"14_DK";"Node1_07_06";"Special regard should be paid to children and other persons who cannot be expected to realise the effects of their statements or other involvement. Parental consent should be obtained before the publication of interviews or the like when indicated by the nature of the subject and the minor's age."
"897";"14_DK";"Node1_17_11";"The general Press Ethical Rules mentioned under A and B shall also apply to court reporting."
"898";"14_DK";"Node1_17_11";"The rules for court reporting shall also apply to the preliminary steps of a lawsuit or a trial, including the consideration of criminal cases by the police and the prosecution."
"899";"14_DK";"Node1_17_11";"Court reporting should be objective. At any time during the preliminary stages and the hearing by the court, the journalist should aim at a qualitatively equal representation of the points of view of the parties (in criminal cases the points of view of the prosecution and the defence, respectively). Coverage of a criminal case should be followed up by an account of the conclusion of the case, whether this takes place in the form of a withdrawal of the charge, acquittal, or conviction."
"900";"14_DK";"Node1_17_11";"Family circumstances, race, ethnicity, nationality, creed, sexual orientation or membership of organisations should only be mentioned when relevant to the case."
"901";"14_DK";"Node1_17_11";"As long as a criminal case has not been finally decided or the charge withdrawn, no information may be published which may obstruct the clearing up of the case, nor may pronouncements to the effect that a suspect or accused is guilty be published. When reporting on a criminal case, it shall clearly appear whether a suspect or an accused has declared himself or herself guilty or not guilty."
"902";"14_DK";"Node1_17_11";"To the greatest possible extent, a clear objective line shall be followed in deciding which cases are to be covered, and in which instances the names of the persons involved are to be given. The name or any other identification of a suspect or an accused should be omitted if no public interest calls for the publication of the name."
"904";"14_DK";"Node1_17_11";"A suspect, an accused, or a convicted person should be spared from having attention called to an earlier conviction if it is without importance in relation to the offence concerning which he/she is now suspected, charged, or convicted. Previous criminal charges against a named person should not, as a rule, be mentioned in connection with other news."
"905";"14_DK";"Node1_17_13";"Victims of crimes or accidents shall be paid the greatest possible regard. The same rule applies to witnesses and the relatives of the persons concerned. Consideration and tact shall be shown in the collection and communication of pictorial material, including amateur photos."
"906";"14_DK";"Node1_17_03";"Special regard should be paid to children and other persons who cannot be expected to realise the effects of their statements or other involvement. Parental consent should be obtained before the publication of interviews or the like when indicated by the nature of the subject and the minor's age."
"907";"14_DK";"Node1_17_15";"Suicides or attempted suicides should not be mentioned unless an obvious public interest requires or justifies public coverage, and in that case the coverage should be as considerate as possible."
"908";"14_DK";"Node1_17_13";"Victims of crimes or accidents shall be paid the greatest possible regard. The same rule applies to witnesses and the relatives of the persons concerned. Consideration and tact shall be shown in the collection and communication of pictorial material, including amateur photos."
"909";"14_DK";"Node3_01_09";"The content and conduct of the media shall be in accordance with sound press ethics (Section 34(1) of the Media Liability Act)."
"910";"14_DK";"Node3_01_09";"The Press Council determines whether the conduct of the media is contrary to sound press ethics. Its decision is based on the ""Advisory rules of sound press ethics"" which formed part of the Media Liability Bill of 1991, but the ""sound press ethics"" standard keeps pace with developments in determination of what is unethical, and adopts standpoints on new situations that arise."
"911";"14_DK";"Node3_01_09";"Visible and clear guidance on how to complain of media content and conduct shoud be made available by the media"
"912";"14_DK";"Node3_16_05";"Safeguarding the freedom of speech in Denmark is closely connected with the free access of the media to collect information and news and to publish it as correctly as possible."
"913";"14_DK";"Node3_16_06";"Safeguarding the freedom of speech in Denmark is closely connected with the free access of the media to collect information and news and to publish it as correctly as possible."
"914";"14_DK";"Node3_16_08";"Breach of sound press ethics also includes the withholding of rightful publication of information of essential importance to the public"
"915";"14_DK";"Node3_16_08";"It is the duty of the media to publish information correctly and promptly."
"916";"14_DK";"Node4";"Breach of sound press ethics also includes the withholding of rightful publication of information of essential importance to the public and compliance with outsiders' demands for influence over the content of the media, if such compliance may raise doubt as to the freedom and independence of the media."
"917";"14_DK";"Node4_04_07";"A clear distinction shall be drawn between advertising and editorial content. Text, sound and images generated by direct or indirect commercial interests should be published only if a clear journalistic criterion calls for publication."
"918";"14_DK";"Node5_01_06";"Information which may be prejudicial or insulting or detract from the respect in which individuals should be held shall be very closely examined before publication, primarily by submission to the person concerned. Submission should be made so as to give the person concerned a reasonable time to reply."
"919";"14_DK";"Node5_03";"Victims of crimes or accidents shall be paid the greatest possible regard. The same rule applies to witnesses and the relatives of the persons concerned. Consideration and tact shall be shown in the collection and communication of pictorial material, including amateur photos."
"920";"14_DK";"Node5_05";"Incorrect information shall be corrected on the editors' own initiative, if and as soon as knowledge of errors of importance in the published information is received. The correction shall be given in such a form that the readers, listeners or viewers may easily become aware of the correction."
"921";"14_DK";"Node5_07";"The form and content of headlines and subheadlines shall be substantiated by the article or publication in question. The same rule shall apply to newspaper placards."
"922";"14_DK";"Node5_09_04";"A clear distinction shall be drawn between factual information and comments."
"923";"14_DK";"Node5_21";"It is the duty of the media to publish information correctly and promptly. As far as possible it should be verified whether the information given or reproduced is correct."
"924";"14_DK";"Node5_21_01";"The sources of news should be treated critically, in particular when their statements may be coloured by personal interest or tortious intent."
"925";"14_DK";"Node6_05";"Free comment is part of the exercise of the freedom of speech."
"926";"14_DK";"Node6_10_02";"Journalists should not have tasks imposed on them that are contrary to their conscience or convictions."
"927";"14_DK";"Node6_10_03";"Furthermore, a breach of sound press ethics exists if tasks that are in conflict with the present press ethical rules are imposed on a journalist."
"928";"30_IT";"Node1_02";"Journalists and publishers are obliged to respect professional secrecy on the sources of a piece of information, when it is required by the fiduciary character of them;"
"929";"30_IT";"Node1_03";"A journalist has to respect people, his dignity and his right of secrecy, and he never discriminates between people according to their race, their religion, their sex, their mental and physical condition, or their political views"
"930";"30_IT";"Node1_03";"A journalist must not publish images and photos of people involved in daily episodes particularly terrifying, taking care to preserve people's dignity. Nor must he dwell upon details of violence or brutality, unless there is a pre-eminent reason of social interest. He must not interfere with reality to create artificial images."
"931";"30_IT";"Node1_03_01";"In cases here the sources require anonymity, a journalist has to respect the professional secret and has to be able to inform the reader of such circumstance."
"932";"30_IT";"Node1_03_11";"Extenuating circumstances, insulting or denigratory references concerning people and their privacy, are only acceptable when they are of relevant public interest."
"933";"30_IT";"Node1_03_11";"A journalist respects the right of secrecy of every person, and he cannot publish news of their private life, unless they are transparent and of relevant public interest. How"
"934";"30_IT";"Node1_03_11";"Names of the relations of people involved in such daily events cannot be published, unless they are of relevant public interest; nor can they be made known in case of danger of people's safety, nor can publish other elements be published, that can make clear people's identity (photos, images)."
"935";"30_IT";"Node1_03_14";"A journalist must not publish images and photos of people involved in daily episodes particularly terrifying, taking care to preserve people's dignity. Nor must he dwell upon details of violence or brutality, unless there is a pre-eminent reason of social interest. He must not interfere with reality to create artificial images."
"936";"30_IT";"Node1_04";"A journalist has to respect people, his dignity and his right of secrecy, and he never discriminates between people according to their race, their religion, their sex, their mental and physical condition, or their political views"
"937";"30_IT";"Node1_04";"A journalist cannot discriminate between people according to their race, their religion, their mental and physical conditions, or their political opinions."
"938";"30_IT";"Node1_05";"A journalist respects the right of secrecy of every person, and he cannot publish news of their private life, unless they are transparent and of relevant public interest. However, he always makes his identity and profession known when he collects such news."
"939";"30_IT";"Node1_09";"A journalist can never use economic or financial information that he knows to his personal benefit, nor can he disturb the state of the stock market, spreading news and events that are to his own advantage."
"940";"30_IT";"Node1_13";"When a journalist makes a charge against people, he does not spread news damaging a personÂ’s reputation or dignity without giving the opportunity of reply to the person concerned. Should this be impossible (because the person is impossible to find or he doesnÂ’t want to reply) he has to inform the readers and the public of this fact. In any case, before publishing a piece of news concerning the investigationsÂ’ warning by a judge, he has to establish whether the charged person is aware of it."
"941";"30_IT";"Node1_17";"A journalist respects all principles confirmed in the ONU Convention dated 1989 on the right of children and their rules undersigned by the 'Treviso Ethic Code' (Carta di Treviso) to protect children, their character and their personality, both as an active protagonist and as a victim of a common-law offence and particularly: a) a journalist doesn't publish a name or any other element that can lead to the identification of people involved in the daily episodes or events; b) he has to avoid eventual instrumentalizations by all adults that bring to represent and make exclusively his own interest; c) however, he values if the spread of the news concerning children brings effectively to the interest of the minor himself."
"942";"30_IT";"Node1_17";"A journalist protects the rights and dignity of people with mental or physical handicap in analogy with what is confirmed by the Treviso Ethic Code (Carta di treviso) about children."
"943";"30_IT";"Node1_17";"A journalist protects the rights of the invalid"
"944";"30_IT";"Node1_17";"A journalist pledges to use maximum respect towards subjects of daily life that for social, economical or cultural reasons can be regarded as minor instruments of self protection."
"945";"30_IT";"Node1_17_06";"In case of the accused's acquittal a journalist has always to give an appropriate journalistic emphasis to the piece of news, also giving a referral to all news and articles previously published."
"946";"30_IT";"Node1_17_06";"A journalist has to observe the professional secrecy, when it is required by the fiduciary character of his sources. In any other cases a journalist has to respect the transparency of the sources."
"947";"30_IT";"Node1_17_09";"A journalist has to proceed with great caution in publishing names or elements that can lead to the identification of members of the legal team or of the police, when they can provoke the risk of endangerment for themselves or their families."
"948";"30_IT";"Node1_17_10";"A journalist always respects the right of presumption of innocence."
"949";"30_IT";"Node1_17_10";"In all the process and investigations, a journalist has always to remember that every person charged of an offence is innocent until the final judgement. He must not spread news in order to introduce him as guilty person when he has not been judged guilty in such a process."
"950";"30_IT";"Node1_17_10";"In case of the accused's acquittal a journalist has always to give an appropriate journalistic emphasis to the piece of news, also giving a referral to all news and articles previously published."
"951";"30_IT";"Node1_07_07";"A journalist protects the rights of the invalid, avoiding sensational publication of news on medical arguments that can bring fear and groundless hopes. a) he does not spread news that is not confirmed by important scientific sources b) he does not quote the name of commercial drugs and products in order to favour a consumer product. c) he spreads in timely fashion the commercial names of pharmaceutical products that are withdrawn or suspended from circulation because they damage peoples health."
"952";"30_IT";"Node1_17_13";"Names of victims of sexual violence can be neither published, nor can the journalist give details that can lead to their identification, unless it is required by the victims themselves for relevant general interest."
"953";"30_IT";"Node3_01_04";"A journalist is responsible for his job towards people. He has to favour their dialogue with the ombudsman. He has to create various instruments (reader's guarantee, pages for readers, spaces for reply etc.), giving a wide diffusion to their activity."
"954";"30_IT";"Node3_02";"they have to promote the spirit of collaboration between colleagues, the co-operation between journalists and publishers, and the trust in press and in readers."""
"955";"30_IT";"Node3_15";"A journalist's responsibility towards people always prevails above any other thing. A journalist can never subordinate his responsibility to other people's interest and particularly to the publishers' interest, governments' interest or of the other organizations of the State."
"956";"30_IT";"Node3_16_04";"A journalist's job is based on principles of freedom of information and of opinions."
"957";"30_IT";"Node3_16_04";"Freedom of information and of expression are the inalienable rights of all journalists. They are limited by the observance of the rules of law and subject to the protection of other people's personality. They always follow all duties set by fealty and good faith. "
"958";"30_IT";"Node3_16_05";"A journalist's job is based on principles of freedom of information and of opinions."
"959";"30_IT";"Node3_16_08";"A journalist has to respect, cultivate and defend the right of information for all people; for these reasons he researches and diffuses every piece of information that he considers of public interest in observance of truth and accuracy."
"960";"30_IT";"Node3_16_08";"A journalist researches and spreads news of public interest in spite of the obstacles which can arise in his work; he makes any effort to guarantee to people knowledge and control of all public documents"
"961";"30_IT";"Node3_20_13";"the trust in press and in readers."
"962";"30_IT";"Node3_20_13";"The relationship of trust between information organs and the people is the foundation of every journalists' job."
"963";"30_IT";"Node4_01";"A journalist refuses payments, refund of expenses, donations, free holidays, duty travels, pleasure trip gifts, or facilities, that can damage his credibility and professional dignity."
"964";"30_IT";"Node4_02";"A journalist cannot accept benefits, favours or tasks that make dependent his autonomy and his professional credibility."
"965";"30_IT";"Node4_02_02";"A journalist can never use economic or financial information that he knows to his personal benefit, nor can he disturb the state of the stock market, spreading news and events that are to his own advantage. "
"966";"30_IT";"Node4_02_02";"A journalist cannot write articles or news concerning the trend of the market in which he has a direct or indirect financial interest. He cannot sell or buy stock in which he is professionally involved or with which he is going to be concerned shortly."
"967";"30_IT";"Node4_04_01";"He is allowed, instead, to give free of charge some services for advertising enterprises, for a social, humanitarian, cultural, religious or artistic task, or for a trade union. However, this must be without a speculative character"
"968";"30_IT";"Node4_04_07";"All people have the right to receive correct information, always distinct from an advertising message and not prejudicial to everyone's interests. The advertising message must always be distinguishable from journalistic documents through clear indications."
"969";"30_IT";"Node4_04_07";"A journalist has to observe all principles signed in the Protocol's Agreement on Transparency of Information and of the national Italian journalists' work contract (CNLG); he has to make known the advertisement, however, he has to enable people to recognize a journalistic job from a promotional message."
"970";"30_IT";"Node4_07_01";"A journalist refuses payments, refund of expenses, donations, free holidays, duty travels, pleasure trip gifts, or facilities, that can damage his credibility and professional dignity."
"971";"30_IT";"Node4_07_05";"A journalist refuses payments, refund of expenses, donations, free holidays, duty travels, pleasure trip gifts, or facilities, that can damage his credibility and professional dignity."
"972";"30_IT";"Node4_07_06";"A journalist can not adhere to secret associations or act in any way in conflict with the eighteenth article of the Italian Constitution"
"973";"30_IT";"Node4_07_06";"A journalist cannot accept tasks which conflict with the autonomous discharge of his own duties, nor lend his name, voice or image for advertising enterprises that are incompatible with the safeguarding of a professional journalists' autonomy."
"974";"30_IT";"Node5_01_01";"A journalist cannot omit facts or essential details for a complete reconstruction of events"
"975";"30_IT";"Node5_03_02";"He must not interfere with reality to create artificial images."
"976";"30_IT";"Node5_05";"All incorrect news must be rectified, and mistakes must be corrected."
"977";"30_IT";"Node5_05";"A journalist rectifies, swiftly and accurately, his mistakes or his imprecisions in conformity with the duty to rectify and with what is established by law."
"978";"30_IT";"Node5_05";"A journalist respects the inviolable people's right to the rectification of incorrect news or wrong facts that are considered prejudicial to people's interests."
"979";"30_IT";"Node5_05";"A journalist makes rectification, therefore, with timeliness and appropriate emphasis, also in case of a lack of a specific required of all news that, after their wide diffusion (spreading), seem to be incorrect or erroneous, especially when the mistakes can damage people, organizations, categories, associations and communities."
"980";"30_IT";"Node5_07";"Titles, summaries, photos and subtitles must not either distort reality or change the content of articles and news."
"981";"30_IT";"Node5_14";"In any other case a journalist must always respect the principle of more transparency of the sources of information, giving the readers or the audience the maximum and possible attention to them. The fulfilment of an obligation to the quotation of a source is particularly important when a journalist uses a piece of news from a press agency or from any other source of information, unless the piece of news is not correct or widely spread with own means, or unless it is modified as far as the meaning and the content are concerned."
"982";"30_IT";"Node5_14";"In all the other cases a journalist accept conditioning derived from the sources for the publication or the abolition of a piece of information."
"983";"30_IT";"Node5_20_01";"The respect of the truth of facts is an unbreakable duty."
"984";"30_IT";"Node5_21_06";"A journalist has to observe the professional secrecy, when it is required by the fiduciary character of his sources. In any other cases a journalist has to respect the transparency of the sources"
"985";"30_IT";"Node5_21_06";"In any other case a journalist must always respect the principle of more transparency of the sources of information, giving the readers or the audience the maximum and possible attention to them. The fulfilment of an obligation to the quotation of a source is particularly important when a journalist uses a piece of news from a press agency or from any other source of information, unless the piece of news is not correct or widely spread with own means, or unless it is modified as far as the meaning and the content are concerned."
"986";"30_IT";"Node5_21_06";"In all the other cases a journalist accept conditioning derived from the sources for the publication or the abolition of a piece of information."
"987";"30_IT";"Node6_05";"Comments and opinions belong to the right of speech and of criticism and, therefore, they have to be absolutely free from any obligation, except for the constraint set by law against offence, defamation and violence against people."
"988";"30_IT";"Node6_10_05";"A journalist only accepts suggestions and instructions from the editorial hierarchy of his newspaper, as long as the dispositions are not against the professional law, against the national Italian journalist's work contract (CNLG) and are in accordance with the Ethics Code (Carta di Doveri)."
"989";"24_GR";"Node1_02";"Adhere to professional confidentiality as to the source of the information which was obtained in strict confidence;"
"990";"24_GR";"Node1_03";"Respect the individuality, dignity and inviolable privacy of people and citizens; Only when required by the right to information, they can draw on elements of the private life of individuals who perform a public function or hold a particular position, exert influence in society and are subject to public scrutiny, , always in a responsible manner;"
"991";"24_GR";"Node1_03_11";"Respect the individuality, dignity and inviolable privacy of people and citizens; Only when required by the right to information, they can draw on elements of the private life of individuals who perform a public function or hold a particular position, exert influence in society and are subject to public scrutiny, , always in a responsible manner;"
"992";"24_GR";"Node1_03_13";"Respect the individuality, dignity and inviolable privacy of people and citizens; Only when required by the right to information, they can draw on elements of the private life of individuals who perform a public function or hold a particular position, exert influence in society and are subject to public scrutiny, , always in a responsible manner;"
"993";"24_GR";"Node1_04";"Treat citizens equally, without making any discrimination as to national origin, sex, race, religion, political beliefs, economic situation and social status;"
"994";"24_GR";"Node1_05";"Gather and cross-check information and ensure its substantiation (documents, photographs, cassettes, television images) by applying legitimate methods compliant with journalistic ethics, always disclosing their journalistic identity;"
"995";"24_GR";"Node1_07";"Respect the standards of off-the-record information insofar as they have undertaken such commitment;"
"996";"24_GR";"Node1_13";"Redress without delay, with appropriate presentation and suitable emphasis, inaccurate information and false allegations which are an affront to the honour and reputation of citizens and people, and print or present the opposite view without, necessarily, a rejoinder that would place such journalist in a privileged position vis-à-vis the injured party."
"997";"24_GR";"Node1_17";"Respect the protection of minors and individuals with special needs and serious health problems, as such is provided for by international conventions;"
"998";"24_GR";"Node1_17";"Treat citizens with discretion and sensibility, when they are in situations of grief, mental shock and pain, as well as those who have manifest mental health problems, avoiding to draw attention to their personal particularity."
"999";"24_GR";"Node1_07_06";"Respect the protection of minors and individuals with special needs and serious health problems, as such is provided for by international conventions;"
"1000";"24_GR";"Node1_17_10";"Respect the presumption of innocence and not assume the outcome of judicial decisions;"
